"","place_id","lat","long"
"335","ChIJ7YQj99Nx44kRVv3aRldiC9E",42.3858838,-71.0083364
"336","ChIJr5cae71x44kRipURdJVc6KQ",42.4049231,-71.0357928
"337","ChIJ--UIV68U44kRMdfLdRSVYhY",42.48587,-70.89964
"338","ChIJYXciCZ1x44kR6Iwjy_QPw6o",42.4142686,-71.0468907
"339","ChIJr5cae71x44kRkZswqMFHfLY",42.3931623,-71.0341012
"340","ChIJmWc4R2kT44kRuoMKqluES94",42.5039052,-70.9235984
"341","ChIJxYtCCaVx44kRSsl2GmNkN60",42.3982871,-71.0407573
"342","ChIJ4-6fMK5x44kRFpf36of-Wtw",42.3937331,-71.0388325
"343","ChIJuaZ73XRx44kRI2YYNYiZXB0",42.4094121,-71.0536598
"344","ChIJZ9KgkqIS44kRIHhHtbi5e6M",42.5118965,-70.9918842
"345","ChIJa8GhAq1x44kRXy5n2RGKnXE",42.3891868,-71.0407951
"346","ChIJgSkvb2Rx44kRXGk3inwFwhY",42.4238796,-71.0655699
"347","ChIJgSkvb2Rx44kRowAmH4pN2v0",42.4268126,-71.0672666
"348","ChIJgz67sQMT44kRyBVthOIpDsQ",42.5174464,-70.9515263
"349","ChIJy6tuMKZz44kRolye1YD0w3E",42.464095,-71.0626245
"350","ChIJXWoVHD1w44kRoXqnf88fmgY",42.366257,-71.016062
"351","ChIJU9s9yiNw44kRDKmfV7Z1Qu8",42.3660389,-71.0142111
"352","ChIJnybrT10N44kR4kDGweLu5dU",42.5147192,-71.0140207
"353","ChIJ15BUqj1w44kRBHweO69WMdQ",42.366526,-71.017268
"354","ChIJp80k2lpw44kR7xZJrd-s5wE",42.375389,-71.03901
"355","ChIJSeAGlw5x44kRQM_kuvdQjQ4",42.3962553,-71.0660371
"356","ChIJI6GdHIET44kREk_gxYB2Kn0",42.5195093,-70.9098067
"357","ChIJQfZiQl1w44kRaOCsRBLXndo",42.36898,-71.039209
"358","ChIJVS_kdRFw44kRLVrcZkGydJ0",42.3575547,-71.018915
"359","ChIJNfv-CyUN44kRbtFczcTBdCU",42.5117537,-71.0420934
"360","ChIJ41Qdm_Zw44kR8JdC2hR3RVY",42.3757307,-71.0536298
"361","ChIJMy4kN3sU44kROfOP6NW0fSQ",42.5202968,-70.8958623
"362","ChIJTRmziklz44kR7CqfZEbTD5k",42.4971181,-71.0690124
"363","ChIJEedX0nAU44kR1sejFRPL7w4",42.52612,-70.901712
"364","ChIJm3DNq-5w44kRkLW6tGYV1n0",42.3758506,-71.065256
"365","ChIJVV111pFw44kR8Z_JKdcIEpk",42.3651824,-71.0611124
"366","ChIJN-O9dodw44kRy02ZskPaoao",42.3583972,-71.0513115
"367","ChIJLamEdo9w44kRR0gz3b1gIjM",42.3627537,-71.0583381
"368","ChIJleW05YVw44kRYll4E8gP3Y4",42.3606958,-71.0563511
"369","ChIJ79uSY4Zw44kR-mNgn7SXUQQ",42.3590743,-71.0547982
"370","ChIJb0jal3hw44kRkO9_0tfVy9k",42.350632,-71.040975
"371","ChIJZR9mTGQU44kRoUgvI9VoaTw",42.520422,-70.891335
"372","ChIJG9Qn0oZw44kRrb3ii27mRhc",42.3564791,-71.0533091
"373","ChIJTV6bi4Rw44kROndU_0DaTr4",42.3594083,-71.0591687
"374","ChIJTV6bi4Rw44kRKDmnxf_KI3c",42.3580467,-71.0580886
"375","ChIJTV6bi4Rw44kRWW5xIFYSgeY",42.358921,-71.059593
"376","ChIJiaVCwZpw44kRi-gRCyaFdD0",42.3610529,-71.0631436
"377","ChIJR0oPFARu44kRr3IVju6-RsQ",42.4106838,-70.994314
"378","ChIJZfmu1Bly44kRQtUU0dfwBC4",42.4316651,-71.0229846
"379","ChIJqzZW6_Ry44kREiJqWbBZ8DA",42.4646195,-71.0277128
"380","ChIJx2LCHAdx44kRMQTnxA7u7r4",42.395796,-71.052504
"381","ChIJ6ybEgSJw44kR_zPjIf39piU",42.3633042,-71.016702
"382","ChIJEedX0nAU44kR-AyRrsGEiX0",42.525887,-70.899662
"383","ChIJM7awA4Rw44kRYXOxQaHb2Mg",42.35671,-71.0566036
"384","ChIJN8E3p4Fw44kRe19qnQIMsN0",42.3546601,-71.0543185
"385","ChIJ774jeYNw44kRvtyDi6OfNTs",42.3567618,-71.0588045
"386","ChIJzYUX-39644kRgyw0BM_govg",42.3512128,-71.0492839
"387","ChIJzYUX-39644kRPLNeD6cHNc0",42.3505046,-71.0503262
"388","ChIJbanY6YNw44kRBUr_t8zvHb0",42.3535436,-71.0558431
"389","ChIJy64WUZtw44kRE9Dyjp6hVYs",42.3577423,-71.0628049
"390","ChIJe645PYNw44kRHWw5lY7VjZc",42.3563548,-71.0618174
"391","ChIJe645PYNw44kRTTYklLKR5hQ",42.3535299,-71.058131
"392","ChIJT7NP7nd644kR8e3rF443W18",42.352291,-71.062436
"393","ChIJHbNtg3d644kRSQLR4ahliwQ",42.3509598,-71.0622663
"394","ChIJb8BV9XZ644kRZvr2aZsxHBg",42.3522753,-71.0647716
"395","ChIJb8BV9XZ644kRlLVY8UsE404",42.351351,-71.066129
"396","ChIJRfAqaAx25IkRo529WLN4lvA",42.2536363,-71.4700659
"397","ChIJsy2glIeK44kRpkL8W25OluM",42.28736,-71.5249574
"398","ChIJ48sh05B05IkRUZ0MbIHnsuk",42.2169471,-71.5424559
"399","ChIJuZLkoiaK44kRwhGu7dsfpgY",42.296583,-71.482754
"400","ChIJU0CasjR25IkR7Y15gcfCdXI",42.2479667,-71.4300588
"401","ChIJxTxzgKaJ44kR5REgXBDE6jo",42.2985695,-71.4450111
"402","ChIJpwgHGU2I44kRyhrbZfs7FE0",42.2887355,-71.4293353
"403","ChIJ6TnFaJkK5IkRjR8YIl81EAU",42.245158,-71.5923849
"404","ChIJu77wV0aI44kRIEu9OZDGyy8",42.2824416,-71.4152395
"405","ChIJmzv4GFiI44kRjtrhSa3Rj5Y",42.297982,-71.417658
"406","ChIJVWVj3vIK5IkRD_qCijgC19w",42.2728024,-71.610694
"407","ChIJ9_JdHpsK5IkRaNPPTjpbH8k",42.284516,-71.605974
"408","ChIJLT0wOBx35IkRqJarJF_mDW8",42.2107781,-71.4267605
"409","ChIJETzyKySJ44kRP6ENs7N4_d0",42.3283215,-71.4362156
"410","ChIJA75ddBOL44kRjfMPXx2QB2E",42.3364949,-71.5413403
"411","ChIJh-euD5KI44kR2-NC_sB4WP0",42.3061185,-71.4012048
"412","ChIJD19rn4aI44kRgLoTA1_WUbo",42.298573,-71.3898917
"413","ChIJlZrzCIgK5IkREplIDsUnArw",42.2851874,-71.6203035
"414","ChIJgW0be56I44kReFUxpvo8rs4",42.3086878,-71.3850909
"415","ChIJ6Wql-QcN5IkRC8LYK2T8XmM",42.1709102,-71.6195682
"416","ChIJ_SBuU6iB44kRJK0nmC4dm24",42.2757535,-71.2372716
"417","ChIJIXUkvaGB44kRUU6o9lFnppA",42.2856776,-71.2358731
"418","ChIJH3oNypF_5IkRGNEM2MDX8Vo",42.2176839,-71.22481
"419","ChIJKXWwkceB44kRxv1WQAhd8ms",42.2762385,-71.2150125
"420","ChIJ_cSnfMiG44kR7SaYRXQKWCE",42.2956754,-71.2979156
"421","ChIJeU3ZXLOG44kRx_F5anrs-BY",42.3015698,-71.288578
"422","ChIJn5Bq_TB55IkRhisYb3Q2i3g",42.192898,-71.2909329
"423","ChIJyUAB66yH44kRXuX7uM8HfXw",42.2848717,-71.3426736
"424","ChIJV69_CO1_44kRHDKda7mKlOA",42.2374302,-71.1774355
"425","ChIJUfh7_waA5IkRgCvDRoPj4Dg",42.2151988,-71.1890447
"426","ChIJXxE-4vx_44kR2TUkIyZYctM",42.2236556,-71.1825239
"427","ChIJ00fveJKG44kRB1PHKTiU5MI",42.3041314,-71.3241332
"428","ChIJ00fveJKG44kRPdEpX16mE0k",42.304898,-71.3230274
"429","ChIJxf2srpl_44kRnD62x5gy59s",42.2499791,-71.172087
"430","ChIJ_6LdNQOA5IkR-PxDAwinvxI",42.2190269,-71.1800839
"431","ChIJbbecij955IkRpOIwQ_E43LI",42.1856894,-71.3095473
"432","ChIJD8RVQmx_44kRqpb-XiUYCp0",42.270762,-71.172625
"433","ChIJxf2srpl_44kReZlYWvC07As",42.258676,-71.168003
"434","ChIJ_zXnbReC44kRg1KjpcSiHqs",42.3128183,-71.212093
"435","ChIJdYAgZMGD44kRK9Be5IXkL_0",42.3250841,-71.2596072
"436","ChIJ-2BSA9d_5IkRSAcrx_vdEl8",42.1928329,-71.1959978
"437","ChIJbUvAWdJ_5IkR4rsTPilV8f4",42.1888379,-71.201892
"438","ChIJTQWbxD9_44kRKB5BLZcN9q8",42.2764678,-71.1668044
"439","ChIJZbYtEAl_44kRxql5YhrsU08",42.2586613,-71.1607472
"440","ChIJWa-A00V-5IkRazJD2mDycIw",42.1781778,-71.2227205
"441","ChIJbQr2fBOC44kRwUxTwFG9Di4",42.3189171,-71.2099508
"442","ChIJays4BK9_44kRdtYsXJ65MV0",42.2486428,-71.1540621
"443","ChIJC8MakNCH44kRzGGO8EbLDFY",42.2831561,-71.3740828
"444","ChIJl710Z-uH44kR1DneLTzVplw",42.304944,-71.361279
"445","ChIJqf6e-2WC44kRvIrKADiIyJk",42.3307381,-71.2098452
"446","ChIJIU3GP_WG44kR6czjOOifzjY",42.311139,-71.366136
"447","ChIJYRJqm3iC44kRjDTyWF9n5Fo",42.3308331,-71.1928411
"448","ChIJ4dgzORl-5IkRhIrTC6_up68",42.1639539,-71.199239
"449","ChIJ_xK2MwyG44kRuod9-JpqD50",42.3210053,-71.3637261
"450","ChIJZZ0-hyJ65IkRwOaLV_XvJfI",42.16739,-71.3582647
"451","ChIJ9c4i6FN444kRJm1z45qNB6s",42.3358039,-71.1499167
"452","ChIJWz1o4d-D44kRKEHuQTNuD6w",42.3120208,-71.2633877
"453","ChIJtdF9OA1_44kRpTGJS5xHVKc",42.2650986,-71.1679729
"454","ChIJ8asw1hh-5IkRZpjDNkOWU8w",42.179144,-71.189687
"455","ChIJ76FKHCx_44kRP4N-8sMoPBs",42.287715,-71.152102
"456","ChIJ-TSbEpV844kR8ITDIcgqYSo",42.2535977,-71.0278043
"457","ChIJtShuyY1844kRmMsd1wV4nrQ",42.257947,-71.040336
"458","ChIJ0TxNZqB844kRBMdzlmSou54",42.2693774,-71.02458
"459","ChIJo6dAXsp844kRpInqBYi4YbE",42.2463756,-71.0054105
"460","ChIJq-Pvt6d844kRKaA-IR47aiU",42.2670867,-71.0156394
"461","ChIJ1Xp8QmB744kRRy1wtH6bLsk",42.271026,-71.026916
"462","ChIJQ4NonLR844kRJFvd19Ec-yA",42.2521738,-71.0033028
"463","ChIJI450KNd844kRwR0tmwkoPK0",42.2341196,-71.0106961
"464","ChIJderbIc1844kRzQEzxbnN_qk",42.2404969,-71.0035873
"465","ChIJnd0U_D1944kRX3JxWmm3-qQ",42.221146,-71.025494
"466","ChIJDRClBk9j44kRQ6znDPQH3FY",42.2529013,-70.9929245
"467","ChIJ9WEkomV744kR110XXsOwg5I",42.280322,-71.0345676
"468","ChIJa57V9jlj44kR3pAu2tVe0yU",42.240494,-70.990663
"469","ChIJqb2b43N844kR8prF3geo2os",42.2724189,-71.0677545
"470","ChIJMTRpe3d744kRSD_eOIFaEII",42.2838401,-71.0461527
"471","ChIJochbNGJ844kRICYHcJIkJsE",42.27766,-71.065518
"472","ChIJI7DrZy1944kRotBUKk8lJnQ",42.219821,-71.0039171
"473","ChIJ_4u1aEFj44kRd-hX3QQI4nY",42.2487806,-70.9829616
"474","ChIJW8JJx1hj44kRboQcJQDqgOk",42.2625699,-70.985484
"475","ChIJlVHHWkB744kRsCrs4SbshdE",42.2877996,-71.0237682
"476","ChIJ7wjz3SZj44kRFtWQYEpj2CI",42.2284735,-70.9857805
"477","ChIJPa3UUo5744kRnON2pU2QJqA",42.2850018,-71.0648434
"478","ChIJf-ovtQp744kR6gVfUgHsjWg",42.2926865,-71.0486733
"479","ChIJf-ovtQp744kRa8pFJDDjD8k",42.2937574,-71.0481181
"480","ChIJEZL_jhdj44kRJBSQpjROCAc",42.2341097,-70.9763835
"481","ChIJtQ9Ac_h744kRoU0x7LrgrHw",42.280475,-71.084144
"482","ChIJ61d1yjp744kR-GZQpvZPWus",42.2971842,-71.0157005
"483","ChIJVZAXx6J744kRRixN-fPR04A",42.2969618,-71.0604762
"484","ChIJeS90vbRi44kRGhCoEM_TbiM",42.2051779,-71.000195
"485","ChIJs7jVFYh944kRJ_O6jMjaoTw",42.201759,-71.061981
"486","ChIJK0Thy5-C5IkRUZ625Um8ULA",42.1941409,-71.0286897
"487","ChIJnQQlV3Rj44kR2RIx3BxQIcw",42.242745,-70.958271
"488","ChIJ73AC3XmC5IkRT0kKQpMega8",42.1971964,-71.0607263
"489","ChIJreKRnVN944kRUeIZQxQMs4Y",42.1969298,-71.005544
"490","ChIJ9z48RuNi44kRtrjobLoD1GM",42.218819,-70.9674223
"491","ChIJjxnAjK5744kRkVXqzbqy5UA",42.3084343,-71.0580253
"492","ChIJC3FcZfti44kRpfPssRSnKBY",42.2164908,-70.9644789
"493","ChIJb6FIVJV-44kRcXsdFbPXA7M",42.2670991,-71.1199448
"494","ChIJq7MXjPJ-44kRe9hWbyRXwF0",42.257855,-71.123329
"495","ChIJl0wpXqZi44kR9Ek-scoR4uc",42.191248,-70.988821
"496","ChIJDdt7HLN-44kRhJWaj0D4Wk8",42.2835982,-71.1125045
"497","ChIJXa-Vgs9744kREGPYl7xx8RU",42.3094381,-71.0820627
"498","ChIJxaUOq5Fj44kRa_1tGx2croA",42.2442576,-70.9396509
"499","ChIJ6wTw3VF644kRhhZqaE9qoLY",42.3208851,-71.0609169
"500","ChIJAbjJ3FB644kRy4WduqN93No",42.3217908,-71.0569355
"501","ChIJiZgek0V-44kRxOxkXJi24qs",42.2378748,-71.132114
"502","ChIJv87PHUZ544kRFDISlLAiWno",42.2955738,-71.1160997
"503","ChIJvYeob-CB5IkRhX5IbX4o8z8",42.2088387,-71.1203928
"504","ChIJHbEyg4pi44kRsrF0Oiz1O1E",42.1997101,-70.9549879
"505","ChIJJRj6VMt-44kRDXY94gcdF2g",42.2878994,-71.1270168
"506","ChIJJwke3lF644kRRzoSTu4jh3A",42.326563,-71.065028
"507","ChIJ3zq0QVx644kRjguqTXGEzpo",42.3297585,-71.057423
"508","ChIJZ62cD35544kRx0tdvVx5bB8",42.3168143,-71.0979873
"509","ChIJ--xP4Nt-44kRx2m9zG2Vgo8",42.2751878,-71.1395847
"510","ChIJvYeob-CB5IkRmPSzi3muRlw",42.207201,-71.1300426
"511","ChIJu5HfQPmC5IkRu-N7xHEoF2w",42.165724,-71.045024
"512","ChIJ0-5iHWx544kRMGzbuC_ozIE",42.3104731,-71.1152104
"513","ChIJLefKiW5544kRarc3zEiRJ-k",42.3118453,-71.1140229
"514","ChIJdUun3ot644kRLccj3jGpKKo",42.3356489,-71.045557
"515","ChIJY_VDjhV644kRX20DftWpQdY",42.3317761,-71.0741453
"516","ChIJuaf40mZ644kR4qgJon79UZA",42.3357463,-71.0559866
"517","ChIJSRVEuDp644kRWmM5r7Fdtko",42.3293627,-71.0843109
"518","ChIJD3BWA81j44kRYm1LqJaaNIQ",42.2168715,-70.9219521
"519","ChIJ0WJQ6Bp644kRS2E4OW6U1Ec",42.335262,-71.068138
"520","ChIJnQkA-Gp644kRw4gAkjU2rws",42.334367,-71.0742549
"521","ChIJ1dP4IYJ544kRmf1YveWVTX0",42.3230726,-71.1038296
"522","ChIJyzljjxV644kRSoBJg6UhBbo",42.3369842,-71.0772719
"523","ChIJqwAxASd644kRVWV7nWdgBIY",42.3326767,-71.0948768
"524","ChIJz311jCd644kRslfEd_ErEDw",42.3319428,-71.0968367
"525","ChIJ8Z5U45yB5IkRbRHVTRikIH4",42.1736393,-71.1112846
"526","ChIJWVwvDyN644kRdAEc1RUBl7Y",42.3364288,-71.0892785
"527","ChIJgWmApeh544kR3UwJzZW2f-Q",42.3375511,-71.0900609
"528","ChIJiUXOKY9544kR9g9-WGzpI7Y",42.3339605,-71.1037166
"529","ChIJa-i4_ph544kRFYgD1FmGA3w",42.3312759,-71.1181525
"530","ChIJo7uxpI1544kRGYQWgNG2D2E",42.338558,-71.107245
"531","ChIJo7uxpI1544kRmGGYUSiZrQI",42.339807,-71.104765
"532","ChIJmbJkLKJ544kRZ4sT_KIdK40",42.3306369,-71.1238705
"533","ChIJT-swJZh544kRfGxG9Hra4SM",42.3335929,-71.119066
"534","ChIJdV69grR844kRBfWzH-OnXM4",42.252707,-71.0046393
"535","ChIJ8ZW8kjZj44kREYuzF41KWqk",42.2434384,-70.994626
"536","ChIJA6xE8Ld844kRTM_R4UlbhZc",42.250249,-71.013513
"537","ChIJH7tsykpj44kRlgRHAa3j3Lc",42.2488157,-71.0019691
"538","ChIJedxhLxJ944kR9W55gOyjmds",42.217219,-71.036947
"539","ChIJWVk7Gkxn44kR2t-IVhS-X4M",42.2368724,-70.8247402
"540","ChIJR050yQRe44kRjcobTV-bfFI",42.2234539,-70.803922
"541","ChIJ5feZggJn44kRFJO2kpcH-Jg",42.272548,-70.859619
"542","ChIJ6aFA6Vxm44kRVK9UD3fYty8",42.2919934,-70.8788154
"543","ChIJnTNpzlRh44kRqRCDHPorC1I",42.2497234,-70.9035582
"544","ChIJw2-O0s5e44kRF5O1OpkvBiI",42.1947954,-70.7249242
"545","ChIJx_asOitf44kRA_yPHtNCWhw",42.1764785,-70.7466638
"546","ChIJnUDiVPJf44kRNhHr4prG-S0",42.16166,-70.7914084
"547","ChIJL_SgHt5h44kR0KFFgyh3K_g",42.1736948,-70.8837291
"548","ChIJJwtfOvph44kRDOS2Nog-rWY",42.1809993,-70.899779
"549","ChIJGfFEPQWe5IkRIihpBKgBq24",42.164283,-70.894176
"550","ChIJT_UdKgme5IkRLVy4uacZM5c",42.1603389,-70.9019498
"551","ChIJMXX2Pshv5IkRRW21P2pXbAE",42.0903306,-71.4198597
"552","ChIJla60fF1u5IkRyOraNRjhrNo",42.0830905,-71.4533165
"553","ChIJS87mC3Zv5IkRvJZZlMR85E4",42.065656,-71.399214
"554","ChIJqd4lQhts5IkRKnQ1r5iu4cM",42.0521991,-71.4841618
"555","ChIJk3KcwGdl5IkR3q1X2p4PQNg",42.07994,-71.3720468
"556","ChIJiwOTQgFu5IkRgi57PqEpya8",42.113671,-71.4723127
"557","ChIJpRg4179t5IkRUsI2irZc4Ug",42.103275,-71.5035078
"558","ChIJwenVw8dl5IkRgz63Ou0PvtA",42.037354,-71.347341
"559","ChIJifVwiONk5IkRTwFkS2tKaRw",42.0675379,-71.3291692
"560","ChIJVwLc76Vx5IkRt4uGzqkgKAU",42.1450507,-71.4424901
"561","ChIJQYp7mnhy5IkRdT8NTGT3hms",42.1247406,-71.5162509
"562","ChIJLTCtz0xq5IkRVPlRPGhcos0",42.0080604,-71.5092579
"563","ChIJOxuI3wBr5IkRiV5gp-XDyG0",42.0158528,-71.5280267
"564","ChIJB18IFiBq5IkRWT-R89WGr3Q",41.9851489,-71.4794892
"565","ChIJN0X1OvNp5IkRZXr5ZShGzn4",41.982171,-71.469326
"566","ChIJCWK8vBp75IkRgBZVDmG5pt4",42.1200611,-71.3241936
"567","ChIJsZKpFThy5IkRKlbfolE_srw",42.1496287,-71.501256
"568","ChIJIXjw1T9k5IkR402bWqMRtTo",42.0311946,-71.3120002
"569","ChIJIVUiZF1y5IkROQ3elo0gVE0",42.1438652,-71.5149476
"570","ChIJfTvMjltq5IkR_1F82radu2w",41.996577,-71.51694
"571","ChIJRco2zJpm5IkRJg60ItHS7uA",42.0132861,-71.3205879
"572","ChIJKXbY0WVq5IkRbmrTQVaqdCE",41.9850477,-71.5155032
"573","ChIJyf56d_Rm5IkRoLf5YnEqZn0",41.9947259,-71.3292714
"574","ChIJKXbY0WVq5IkRFiYoLb0jETM",41.980172,-71.51214
"575","ChIJyVSTptlr5IkRItUs2Y2NUSE",42.0154616,-71.4811549
"576","ChIJsz0JeSVy5IkRCvOoIlPKT2E",42.1483185,-71.4880053
"577","ChIJkbGS_j195IkRfDvvmuyLHzs",42.0945705,-71.2197677
"578","ChIJNexPvB1j5IkRMMuJYa6r4n8",42.0538517,-71.2413104
"579","ChIJZ_LAsVNi5IkRER0XJdUAXLs",42.032739,-71.216053
"580","ChIJa0pLHDdj5IkRswIB9Cj_01o",42.0742622,-71.2597047
"581","ChIJGz_wKGhi5IkR9BTh05h03Lg",42.0245022,-71.2160141
"582","ChIJ9wBam-l85IkR5vlMd4xETl8",42.102553,-71.2568997
"583","ChIJh-Eg5rd85IkR5S_oXzdpt9I",42.093277,-71.266205
"584","ChIJC_rOOTFi5IkRX_cW_fAWM0A",42.0133975,-71.2328888
"585","ChIJuVxkd1dj5IkRCKk2LCtIbCo",42.0768825,-71.2842739
"586","ChIJpawhgOd95IkRz52bRjzTYzA",42.142109,-71.214752
"587","ChIJVWTbcN6I5IkRVWNwq943_A0",42.0241967,-71.1188397
"588","ChIJWadQPCuH5IkRTjiO48XSfm8",42.138291,-71.14888
"589","ChIJ4SJVb_Rh5IkRODBoJEg4H-Q",41.9934584,-71.2118855
"590","ChIJwUSEZtSF5IkR2c5X8CFnrr0",42.088616,-71.092513
"591","ChIJfe0gC0J85IkRBGB4PrAXuok",42.1331009,-71.2627126
"592","ChIJEb0ifeaF5IkRALfHS_lHo9c",42.0678502,-71.088021
"593","ChIJMXI2JU175IkR_Zb1uo2FysU",42.089288,-71.301552
"594","ChIJv8kRnqiG5IkRKEco4LC6B-U",42.1217517,-71.1017826
"595","ChIJh4kzwsN95IkRm5gCmpXSt_g",42.158531,-71.2018448
"596","ChIJGV-Uvu5h5IkRBi9SBA4TEYA",41.9813208,-71.2092643
"597","ChIJl54OJ9mA5IkRneyuXZInDCs",42.152605,-71.148171
"598","ChIJmZzYbvGF5IkRBc7XbseDFSM",42.0551162,-71.0744288
"599","ChIJf4aYnVaB5IkRCyT3UzT5Ico",42.135944,-71.101309
"600","ChIJi_tXz6Zm5IkRvuzXNAEFYZU",42.0092769,-71.3050727
"601","ChIJ8XpwRseD5IkRqrNO0iFw-HY",42.135214,-71.076006
"602","ChIJJ3pcAoF-5IkRLCu2Zk7tVX0",42.1567466,-71.2415655
"603","ChIJZajCnqyb5IkR395l6Z9CDCo",42.0682797,-70.94806
"604","ChIJQ9xuyKOb5IkRYapWz1Ruqkg",42.0826791,-70.9470734
"605","ChIJ2_oVkL6b5IkR5oCWGBPObLU",42.0808363,-70.9363249
"606","ChIJYd_5yoea5IkRhtmwQjptzXw",42.0397185,-70.95757
"607","ChIJB94dFCSF5IkR79xcelpqBz8",42.0733673,-71.0193343
"608","ChIJDWjyytuE5IkRE6aXQmeVCaM",42.0843198,-71.0168881
"609","ChIJe7VvAraE5IkRvOqBxGgXTjI",42.0967826,-71.009373
"610","ChIJk7JjP9-E5IkRuxrrZfV9IvM",42.0807459,-71.0215526
"611","ChIJ_60PyHKc5IkRGhvYgSQCFRg",42.1096567,-70.9328698
"612","ChIJ110rJByF5IkRWcMq4UVob3k",42.0777373,-71.0321878
"613","ChIJcWJEWaqc5IkRhUN9EQzFQII",42.1151735,-70.9989122
"614","ChIJldh-h76E5IkRMP4FZpeItQk",42.1027604,-71.0231167
"615","ChIJnRZ0U1aE5IkRErnipLh3W0o",42.072472,-71.038877
"616","ChIJH_n2T5CQ5IkRCNXsB2B02DY",42.0162958,-70.9406976
"617","ChIJi_EFwAWF5IkRf_WfhqeJokM",42.0748694,-71.0425636
"618","ChIJf9ER_t2P5IkRyGevel6pbRI",42.0192556,-71.0077989
"619","ChIJIUFpT1mc5IkR3Y5TDAOyIDQ",42.1296647,-70.9496476
"620","ChIJwfoV5SOc5IkRz-BfZF9-500",42.1212054,-70.9139943
"621","ChIJmzcYaJeE5IkRiitaFLExteA",42.1088026,-71.0304244
"622","ChIJwQaPdwqF5IkRieAMWmBPR0Y",42.0679896,-71.0492927
"623","ChIJm6vhnb2Z5IkRMoN4H5LovLQ",42.0436533,-70.8824715
"624","ChIJcdO1jSWc5IkRAyQsGUqFigI",42.1274224,-70.9142564
"625","ChIJpb72SxqZ5IkR41_041JFUWU",42.0660716,-70.8686132
"626","ChIJkVx0y2OD5IkRbi-b7luqn1U",42.121177,-71.030024
"627","ChIJlSNXr5GF5IkRx0tUMtw6_3o",42.059198,-71.066481
"628","ChIJEToG9eye5IkRbVRw3oBtruM",42.1189253,-70.8808054
"629","ChIJ63Qb0LWR5IkR1Cq7MoGMxjI",41.991334,-70.975701
"630","ChIJW-LXNq-P5IkRUNMik3d_DPo",42.014143,-71.040093
"631","ChIJp50Tva6R5IkRuWvgPYFF0Rk",41.990256,-70.975054
"632","ChIJp50Tva6R5IkR2TwIg1nUWQ8",41.9902469,-70.975045
"633","ChIJrwjrEESE5IkRQa55uvb4qZY",42.1001354,-71.0663059
"634","ChIJDWgQk6mP5IkRVu-yNUO7P5I",42.0129817,-71.0488714
"635","ChIJF_R8KVKY5IkRJBMP8VeUe7o",42.0431779,-70.8537659
"636","ChIJsd9P_5GF5IkRw9LILflJcok",42.0583288,-71.0675439
"637","ChIJPbpc_imD5IkR3dlFxm8TBlQ",42.1532583,-71.0082184
"638","ChIJ00hqataC5IkR6pPSGuwJr5g",42.155165,-71.0095551
"639","ChIJZ-ZsEoqD5IkRS-DDD9K14IY",42.1265506,-71.0682823
"640","ChIJZ-ZsEoqD5IkRWnxGqtsVqoc",42.1261502,-71.0689014
"641","ChIJE_gbO5iD5IkRiqenK26ZZAE",42.1417358,-71.0618175
"642","ChIJFVAU9peX5IkRqA7OeQTGakQ",41.993844,-70.847559
"643","ChIJUQA5Wrmf5IkROOHoPOPVz9Y",42.1472373,-70.8426358
"644","ChIJAb9qU9Cf5IkRruDR5ctt3ec",42.1575005,-70.8507211
"645","ChIJfcCty7aR5IkRG3uzwX-mP78",41.9875432,-70.9709763
"646","ChIJp50Tva6R5IkREyXkIq949_Q",41.9871796,-70.9620051
"647","ChIJxzb8O8Gf5IkRdPMbBTmE6hY",42.1468167,-70.840623
"648","ChIJLczMXs2m5IkRXx5nJ81zt9E",42.093401,-70.716315
"649","ChIJJbHHq66h5IkRfvqSxK3dXx4",42.107329,-70.770717
"650","ChIJl4b_Uuyh5IkRND_ebRBCGvc",42.0884709,-70.7917949
"651","ChIJndtMslmk5IkRFXtl1uwNDS0",42.023841,-70.683294
"652","ChIJP1ETswmi5IkRz5tCKSFlUh8",42.069009,-70.8095324
"653","ChIJMQ0iMX2f5IkR3G3acfQaKIs",42.1090442,-70.8105087
"654","ChIJa-YKltqm5IkRm22NbQ3T6kE",42.0925234,-70.7038059
"655","ChIJX0XNzWmj5IkReNpfAzVHnhQ",42.01063,-70.73139
"656","ChIJq0TWDgOh5IkR_4f79iDr3iA",42.1069677,-70.7552643
"657","ChIJnVWc9yWj5IkRzRll0Jv4-1M",42.0052017,-70.7582529
"658","ChIJ8VkzRFW75IkR3In45MRShQs",41.9873227,-70.7158859
"659","ChIJCyy0lU-j5IkRRLsBe2i8SHo",41.9994227,-70.7310172
"660","ChIJo86RrT9e5IkRDhCLkWzoT3E",41.908514,-71.2541392
"661","ChIJw79yN31c5IkRB23AEKi4x5s",41.8732047,-71.3330613
"662","ChIJo_j-Aqtg5IkR_OkdRhL39Pg",41.934734,-71.285889
"663","ChIJ0TE7SfFc5IkRmhYH6Gq052I",41.890355,-71.341379
"664","ChIJCwOJsylf5IkRuxYaI7dFeqw",41.8549578,-71.2372519
"665","ChIJn1w85otd5IkRbF_Z5hBv9Qo",41.9344292,-71.3164356
"666","ChIJpWUjYelc5IkR7vXWdb1j088",41.8918342,-71.3544845
"667","ChIJKX2SrUxn5IkR8RlVNwi-194",41.9466908,-71.2879883
